codigo,codigo_inec,provincia,canton,parroquia,superficie_km2,shape_length,latitud,longitud,anio,mes,poblacion_2022,edad_promedio_2022,pct_mujeres_2022,pct_urbana_2022,hogares_2022,viviendas_2022,densidad_poblacional_2022,personas_por_hogar_2022,viviendas_por_km2_2022,indice_compacidad,precipitacion_mensual_prom_mm,precipitacion_mensual_p95_mm,precipitacion_anual_prom_mm,temperatura_media_prom_c,humedad_relativa_prom,cerca_rio_prom,periodos_climaticos_observados,eventos_inundacion,total_periodos,tasa_inundacion_historica,target_alto_riesgo,altitud_igm_m,pendiente_igm,rango_altitud_igm_m,probabilidad_inundacion,riesgo_categoria,prediccion_inundacion
90150,090150,GUAYAS,GUAYAQUIL,GUAYAQUIL,2429.63844669,1666694.096325471,-2.3198827038413734,-80.01952355117237,2022,12,5200872.0,32.16963501505132,0.5108914428195888,0.9942598087397652,1534612.0,1844570.0,2140.5950367164173,3.389046873085835,759.1952631935573,0.010991063604474383,73.05888888888889,302.31,770.6775,27.462777777777777,66.37006944444445,1.0,144.0,42.0,144.0,0.2916666666666667,1.0,19.340171813964844,0.011330758395663639,24.771016120910645,0.9790746749779297,Alto,1
90152,090152,GUAYAS,GUAYAQUIL,JUAN GOMEZ RENDON (PROGRESO),322.752690547,118159.33303507122,-2.387647974168108,-80.34431592657445,2022,12,26466.0,29.080971812892013,0.49327438978311794,0.0,7590.0,8944.0,82.0008656012922,3.4869565217391303,27.7116202651688,0.2904983524162493,73.05888888888889,302.31,900.0,27.462777777777777,66.37006944444445,0.0,144.0,42.0,144.0,0.2916666666666667,1.0,100.0,0.018884986708236177,40.0,0.6636557234235587,Medio,0
90153,090153,GUAYAS,GUAYAQUIL,MORRO,265.025132274,123622.24934704267,-2.5886294883694916,-80.321472071061,2022,12,12370.0,29.792239288601454,0.4849636216653193,0.0,3363.0,4573.0,46.67481870063214,3.67826345524829,17.254967333709843,0.2179232870876744,73.05888888888889,302.31,478.4775000000001,27.462777777777777,66.37006944444445,0.0,144.0,42.0,144.0,0.2916666666666667,1.0,12.718228340148926,0.0040014774599698094,10.0,0.8871891096647554,Alto,1
90156,090156,GUAYAS,GUAYAQUIL,POSORJA,75.3183889258,48927.89551190565,-2.6782710692725593,-80.30556840651141,2022,12,65461.0,27.152426635706757,0.5011686347596279,0.0,18883.0,24075.0,869.1237416733513,3.466663136154213,319.64305587733054,0.39536462935749556,73.05888888888889,302.31,664.755,27.462777777777777,66.37006944444445,0.0,144.0,42.0,144.0,0.2916666666666667,1.0,16.794971466064453,0.007891441511451554,16.608370780944824,0.9890766471175189,Alto,1
90157,090157,GUAYAS,GUAYAQUIL,PUNA,882.310817665,339343.2043192812,-2.8632323389456973,-80.11625115568597,2022,12,30271.0,28.503947672690032,0.4775858081992666,0.0,8396.0,9352.0,34.30877123337441,3.6054073368270605,10.599439350352398,0.0962837851500483,73.05888888888889,302.31,664.755,27.462777777777777,66.37006944444445,1.0,144.0,42.0,144.0,0.2916666666666667,1.0,17.499065399169922,0.0029235356638522905,3.248826026916504,0.8763994731742104,Alto,1
90158,090158,GUAYAS,GUAYAQUIL,TENGUEL,138.853053679,67804.53933386653,-2.9981823203758977,-79.7932641249861,2022,12,23124.0,30.41325030271579,0.49576197889638474,0.0,7663.0,9221.0,166.5357684783655,3.0176171212318934,66.40833424749214,0.3795314414387851,73.05888888888889,302.31,566.1375,27.462777777777777,66.37006944444445,1.0,144.0,42.0,144.0,0.2916666666666667,1.0,9.469717025756836,0.001277196335808384,2.8371973037719727,0.981901183560952,Alto,1
90250,090250,GUAYAS,ALFREDO BAQUERIZO MORENO,ALFREDO BAQUERIZO MORENO (JUJAN),218.655799349,82419.32599557527,-1.9197925815745067,-79.5334107931199,2022,12,50516.0,30.999307150209834,0.5014846781217832,0.23574709003088132,16679.0,19645.0,231.0297744235478,3.0287187481263866,89.84440412048849,0.40449461775932,87.58694444444444,261.33,913.125,23.380555555555556,71.931875,1.0,144.0,20.0,144.0,0.1388888888888889,1.0,4.2161102294921875,0.000865529460146194,1.9194378852844238,0.7575897734113858,Medio,0
90350,090350,GUAYAS,BALAO,BALAO,409.230586976,118128.9963340511,-2.9041894754661874,-79.76889935064719,2022,12,50821.0,28.251490525570137,0.49412644379292026,0.5033352354341709,15185.0,20103.0,124.18670944305657,3.346789594995061,49.12389405823904,0.3685232753994308,52.139583333333334,177.069,566.1375,24.545069444444447,76.15465277777778,1.0,144.0,10.0,144.0,0.06944444444444445,0.0,19.72002410888672,0.001858696994101454,4.021690368652344,0.19805802297989425,Bajo,0
90450,090450,GUAYAS,BALZAR,BALZAR,1187.98579198,304185.75232895144,-1.272881814394883,-79.84967062919269,2022,12,114581.0,30.2010804583657,0.5031287909862892,0.5664289890994144,36017.0,44453.0,96.44980670099547,3.181303273454202,37.41879768268169,0.1613404908414219,82.07895833333333,304.29449999999997,865.6425,27.544444444444444,66.24006944444444,1.0,144.0,13.0,144.0,0.09027777777777778,0.0,38.72437286376953,0.00473682465792556,10.0,0.07750434238871934,Bajo,0
90550,090550,GUAYAS,COLIMES,COLIMES,545.244005613,158701.2203106867,-1.5334749054757113,-80.0854797428374,2022,12,40451.0,30.825665620133,0.4891350028429458,0.3729697658895948,13075.0,15901.0,74.18880278110029,3.0937667304015295,29.163089985965136,0.2720446761332671,82.07895833333333,304.29449999999997,865.6425,27.544444444444444,66.24006944444444,1.0,144.0,8.0,144.0,0.05555555555555555,0.0,42.704444885253906,0.002995601958187882,5.784690856933594,0.2768911905482718,Medio,0
90551,090551,GUAYAS,COLIMES,SAN JACINTO,213.540503932,118361.88446437859,-1.6108479881371258,-80.15448197537897,2022,12,11738.0,31.970352700630432,0.48415402964729937,0.0,3774.0,4427.0,54.96849442547844,3.110227874933757,20.731429955835157,0.19154304412412923,82.07895833333333,304.29449999999997,865.6425,27.544444444444444,66.24006944444444,0.0,144.0,8.0,144.0,0.05555555555555555,0.0,50.0,0.013555619894051523,30.0,0.17947349607508659,Bajo,0
90650,090650,GUAYAS,DAULE,DAULE,213.479868188,140375.578527919,-1.9239836419327168,-79.96774984315563,2022,12,353345.0,32.31029164131373,0.5227044390043725,0.8772361289957407,106837.0,127029.0,1655.1677823260993,3.3073279856229583,595.0397153521405,0.1361393496943374,73.05888888888889,302.31,770.6775,27.462777777777777,66.37006944444445,1.0,144.0,20.0,144.0,0.1388888888888889,1.0,10.0,0.0016933701636673646,3.767993927001953,0.8753970772650835,Alto,1
90652,090652,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE (LOS TINTOS),49.5964043867,42078.72995203251,-1.894107971706998,-79.86793741973268,2022,12,18568.0,33.128339077983625,0.5051163291684618,0.0,6253.0,6727.0,374.3819784842967,2.969454661762354,135.63483246789446,0.3519936347716793,73.05888888888889,302.31,770.6775,27.462777777777777,66.37006944444445,1.0,144.0,20.0,144.0,0.1388888888888889,1.0,5.805307388305664,0.0006822185233185276,1.5171985626220703,0.9450305783480002,Alto,1
90653,090653,GUAYAS,DAULE,LAUREL,36.567304996,33767.0376753368,-1.8055684585488776,-79.91978720184798,2022,12,20959.0,33.99666014599933,0.5055584713011116,0.0,6873.0,7726.0,573.1622825989679,3.049468936417867,211.28163535281385,0.4030109936500697,73.05888888888889,302.31,770.6775,27.462777777777777,66.37006944444445,1.0,144.0,20.0,144.0,0.1388888888888889,1.0,11.239802360534668,0.0019007449131972333,4.229372978210449,0.9794042090564663,Alto,1
90654,090654,GUAYAS,DAULE,LIMONAL,48.1272815119,42462.426963468395,-1.7999307701296499,-79.99982560698818,2022,12,18702.0,32.48722061811571,0.5023526895519196,0.0,6203.0,6867.0,388.59456450653096,3.014992745445752,142.68414471534317,0.3354220194524325,73.05888888888889,302.31,770.6775,27.462777777777777,66.37006944444445,1.0,144.0,20.0,144.0,0.1388888888888889,1.0,18.641372680664062,0.00041994464459757557,1.3586273193359375,0.9194578183010853,Alto,1
90656,090656,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),118.507746466,59020.686899230575,-1.9780301684402724,-79.9336087240107,2022,12,19205.0,33.742254621192394,0.5034105701640198,0.0,6470.0,6526.0,162.0569167224012,2.9683153013910357,55.0681300979115,0.42751177834768006,73.05888888888889,302.31,770.6775,27.462777777777777,66.37006944444445,1.0,144.0,20.0,144.0,0.1388888888888889,1.0,92.4521713256836,0.020769453223298002,82.87729740142822,0.8657039210137917,Alto,1
90750,090750,GUAYAS,DURAN,ELOY ALFARO (DURAN),300.556621062,118689.8157619414,-2.235768586596525,-79.8018130615908,2022,12,593866.0,30.7684730225337,0.5119690300505502,0.9715272468873449,176248.0,216751.0,1975.887265107013,3.3694907176251645,721.165280718563,0.2681076785372974,80.95603240367173,257.36302559862634,820.6744107869706,23.943857038119937,70.870605864826,0.4669678845698406,,,,,,3.265002489089966,0.0013861305251129438,2.9067881107330322,0.8855094029769159,Alto,1
90850,090850,GUAYAS,EMPALME,VELASCO IBARRA (CAB. EL EMPALME),174.126788884,97186.57979138734,-1.0576986152068608,-79.66558680655628,2022,12,99536.0,30.027608101591383,0.5140753094357821,0.8166894389969458,30141.0,36184.0,571.6294467837973,3.3023456421485684,207.80260310264552,0.23166629756994245,118.24770833333332,310.30249999999995,1256.46,22.8125,77.29930555555556,0.0,144.0,15.0,144.0,0.10416666666666667,0.0,71.00652313232422,0.0,11.006523132324219,0.06450776124005989,Bajo,0
90851,090851,GUAYAS,EMPALME,GUAYAS (PUEBLO NUEVO),404.426336928,154779.43517582372,-0.9699620132687555,-79.60282746213409,2022,12,37034.0,31.992682399956795,0.4858778419830426,0.0,11684.0,14405.0,91.57168220375608,3.169633687093461,35.61835292285755,0.2121401047072708,118.24770833333332,310.30249999999995,1256.46,22.8125,77.29930555555556,0.0,144.0,15.0,144.0,0.10416666666666667,0.0,80.0,0.012573918254935043,20.0,0.11644674446584992,Bajo,0
90852,090852,GUAYAS,EMPALME,EL ROSARIO,137.551047856,68014.37892593513,-1.0561514274100954,-79.76370628665443,2022,12,20089.0,30.41246453282891,0.4929563442680074,0.0,6032.0,6974.0,146.04759696946005,3.3304045092838197,50.70117682637336,0.3736562869703563,118.24770833333332,310.30249999999995,1008.0899999999999,22.8125,77.29930555555556,0.0,144.0,15.0,144.0,0.10416666666666667,0.0,60.0,0.004275109842446396,9.518104553222656,0.5948782574782461,Medio,0
90950,090950,GUAYAS,EL TRIUNFO,EL TRIUNFO,395.408451604,175816.74670754798,-2.30370816309823,-79.41741598537254,2022,12,119022.0,29.064383055233485,0.5088303002806204,0.675488565139218,35579.0,45898.0,301.0102579172993,3.345287950757469,116.07743793490451,0.1607442077576664,74.17944444444444,202.5385,774.33,21.608472222222222,73.09423611111112,0.0,144.0,12.0,144.0,0.08333333333333333,0.0,46.48744201660156,0.0017622285745503652,3.7776412963867188,0.01930201540620327,Bajo,0
91050,091050,GUAYAS,MILAGRO,MILAGRO,220.623621624,93133.84836231578,-2.1286103100943197,-79.57983248179251,2022,12,339308.0,31.70836526106075,0.5148449196600139,0.9226337133224092,105863.0,128362.0,1537.949551831168,3.2051613878314424,581.8143998141877,0.319629441570923,87.58694444444444,261.33,913.125,23.380555555555556,71.931875,1.0,144.0,18.0,144.0,0.125,1.0,9.0,0.00011054392177062013,0.7560205459594727,0.8890048834810644,Alto,1
91051,091051,GUAYAS,MILAGRO,CHOBO,42.28905175,39046.956317813325,-2.1465466266477966,-79.63675989411088,2022,12,7481.0,28.736666221093436,0.49859644432562494,0.0,2328.0,2527.0,176.90157831453385,3.213487972508591,59.75541884785818,0.3485486764219434,87.58694444444444,261.33,913.125,23.380555555555556,71.931875,0.0,144.0,18.0,144.0,0.125,1.0,10.39440631866455,0.0020911214977552936,4.507846832275391,0.6462131878793668,Medio,0
91053,091053,GUAYAS,MILAGRO,MARISCAL SUCRE (HUAQUES),54.8693917288,32232.856423441604,-2.0953936607032513,-79.50041485257655,2022,12,11986.0,31.68404805606541,0.4979976639412648,0.0,4014.0,4780.0,218.44601557171546,2.9860488290981566,87.11596482836643,0.663655078897184,87.58694444444444,261.33,913.125,23.380555555555556,71.931875,0.0,144.0,18.0,144.0,0.125,1.0,22.755271911621094,0.007563909771955108,16.740745544433594,0.9383553472710443,Alto,1
91054,091054,GUAYAS,MILAGRO,ROBERTO ASTUDILLO (CAB. EN CRUCE DE VENECIA),87.7732138378,54830.50488022945,-2.147927728557069,-79.49799563121698,2022,12,24807.0,31.635989841576976,0.5027613173700971,0.0,7829.0,10210.0,282.62608733732765,3.1686039085451525,116.32250379788428,0.36688281926754485,87.58694444444444,261.33,913.125,23.380555555555556,71.931875,0.0,144.0,18.0,144.0,0.125,1.0,23.38866424560547,0.004734997465929851,10.511808395385742,0.7898842002663135,Alto,1
91150,091150,GUAYAS,NARANJAL,NARANJAL,517.513868552,153424.6158753173,-2.716949559806602,-79.63991333670297,2022,12,102228.0,29.038942364127244,0.5074637085729937,0.7562409515983879,30747.0,41354.0,197.5367351720123,3.3248121767977366,79.90896961990254,0.27627511442641484,74.17944444444444,202.5385,774.33,21.608472222222222,73.09423611111112,1.0,144.0,13.0,144.0,0.09027777777777778,0.0,35.929996490478516,0.043848582729082555,101.71488952636719,0.07574495444875497,Bajo,0
91151,091151,GUAYAS,NARANJAL,JESUS MARIA,90.8797935703,70851.72864610057,-2.5887884732901045,-79.52651099951157,2022,12,12942.0,28.630428063668674,0.5051769432854273,0.0,4012.0,5612.0,142.40789389545353,3.2258225324027916,61.75190082995558,0.22749732508202805,74.17944444444444,202.5385,774.33,21.608472222222222,73.09423611111112,0.0,144.0,13.0,144.0,0.09027777777777778,0.0,26.226743698120117,0.004880038953155752,10.732114791870117,0.23472557190350765,Medio,0
91152,091152,GUAYAS,NARANJAL,SAN CARLOS,89.6725366301,73407.91347148096,-2.538219276386176,-79.49753194832893,2022,12,18523.0,28.993251633104787,0.48302110889164823,0.0,5700.0,7332.0,206.5626857017276,3.2496491228070177,81.76416409680218,0.20911421657333681,74.17944444444444,202.5385,774.33,21.608472222222222,73.09423611111112,0.0,144.0,13.0,144.0,0.09027777777777778,0.0,34.50324630737305,0.006296440567838056,10.147462844848633,0.14157587082880557,Bajo,0
91153,091153,GUAYAS,NARANJAL,SANTA ROSA DE FLANDES,115.606782225,81321.16398323534,-2.6399210469004672,-79.69526192845188,2022,12,12119.0,29.141678356300023,0.48535357702780757,0.0,3610.0,4672.0,104.82948981672516,3.3570637119113576,40.41285390079544,0.2196777161457679,74.17944444444444,202.5385,774.33,21.608472222222222,73.09423611111112,0.0,144.0,13.0,144.0,0.09027777777777778,0.0,3.0384912490844727,0.0006214551998365598,1.5848197937011719,0.2588873925276274,Medio,0
91154,091154,GUAYAS,NARANJAL,TAURA,918.788519771,490172.8669306516,-2.4401492728538092,-79.67877428057572,2022,12,18799.0,28.155061439438267,0.4758231820841534,0.0,5743.0,7401.0,20.460638760141983,3.2733762841720355,8.055172480653802,0.048053706209530284,74.17944444444444,202.5385,664.755,21.608472222222222,73.09423611111112,0.0,144.0,13.0,144.0,0.09027777777777778,0.0,5.609786033630371,0.0016594750521682251,3.6283936500549316,0.022294220732696504,Bajo,0
91250,091250,GUAYAS,NARANJITO,NARANJITO,224.833665256,102268.05176432316,-2.139185105054417,-79.37932985527459,2022,12,87209.0,30.83897304177321,0.5102455021844076,0.7832333818757239,27566.0,36014.0,387.8823035718523,3.1636436189508816,160.18063824647328,0.2701414578622324,87.58694444444444,261.33,913.125,23.380555555555556,71.931875,0.0,144.0,9.0,144.0,0.0625,0.0,59.878257751464844,0.0017794965868364423,2.9044113159179688,0.09059037660348747,Bajo,0
91350,091350,GUAYAS,PALESTINA,PALESTINA,193.620143683,83965.1930822443,-1.6204168024352668,-79.90420968977061,2022,12,35869.0,31.365998494521733,0.4960272101257353,0.5762915051994759,11611.0,13514.0,185.2544849813027,3.0892257342175524,69.7964568300573,0.3451133982242106,82.07895833333333,304.29449999999997,865.6425,27.544444444444444,66.24006944444444,1.0,144.0,8.0,144.0,0.05555555555555555,0.0,20.0,0.0005522983947161758,1.2296371459960938,0.4614548842919316,Medio,0
91450,091450,GUAYAS,PEDRO CARBO,PEDRO CARBO,515.123088214,191072.28536683464,-1.8143142066888776,-80.31853323282141,2022,12,76229.0,30.283317372653453,0.4953233021553477,0.6473651759828937,24764.0,28325.0,147.9821070810397,3.0782183815215634,54.98685779782562,0.17730683743737313,73.05888888888889,302.31,770.6775,27.462777777777777,66.37006944444445,0.0,144.0,17.0,144.0,0.11805555555555555,0.0,90.0,0.0061183369965988514,19.099517822265625,0.014793970236484422,Bajo,0
91451,091451,GUAYAS,PEDRO CARBO,VALLE DE LA VIRGEN,101.171058855,72072.40412884296,-1.7128027342379146,-80.18308621821858,2022,12,11476.0,30.434907633321714,0.48440223074241895,0.0,3869.0,4259.0,113.4316486342956,2.9661411217368827,42.09701912978956,0.24475306613634945,73.05888888888889,302.31,865.6425,27.462777777777777,66.37006944444445,0.0,144.0,17.0,144.0,0.11805555555555555,0.0,106.87623596191406,0.051733358647410986,107.34089660644531,0.048052415317453634,Bajo,0
91452,091452,GUAYAS,PEDRO CARBO,SABANILLA,319.180613396,127564.26959368563,-1.931243251908506,-80.26165595703493,2022,12,15881.0,30.50872111328002,0.4898306152005541,0.0,5476.0,6207.0,49.75552816642034,2.900109569028488,19.446669814808327,0.24648374029820472,73.05888888888889,302.31,770.6775,27.462777777777777,66.37006944444445,0.0,144.0,17.0,144.0,0.11805555555555555,0.0,70.0,0.0035017539579588895,13.532920837402344,0.15561500110689983,Bajo,0
91650,091650,GUAYAS,SAMBORONDON,SAMBORONDON,222.972067759,144227.11195437965,-2.0078420412669713,-79.78371662416168,2022,12,156018.0,35.58179825404761,0.5182094373726108,0.8796805496801651,51479.0,60767.0,699.7199315953445,3.0307115522834556,272.53189428946854,0.13469966358090696,76.11785293410269,293.6814298452744,800.6706246245794,26.603242862413587,67.54113897648578,0.7894443593283166,,,,,,7.0970940589904785,0.0009706450629240775,1.934532642364502,0.3205620625010871,Medio,0
91651,091651,GUAYAS,SAMBORONDON,TARIFA,136.091861673,54648.83090237416,-1.947399654363635,-79.82153570863203,2022,12,32859.0,31.832252959615325,0.5036976170912079,0.0,10319.0,11163.0,241.4472077614254,3.184320186064541,82.02547795857426,0.5726381367772136,73.05888888888889,302.30999999999995,770.6775,27.462777777777777,66.37006944444445,1.0,,,,,,5.0,0.00046555415201990575,1.4543910026550293,0.9925252318545381,Alto,1
91850,091850,GUAYAS,SANTA LUCIA,SANTA LUCIA,357.863164278,111635.82946646691,-1.6857264260334732,-80.06001301380547,2022,12,86997.0,32.27221628332011,0.490223800820718,0.2491465222938722,27809.0,30685.0,243.10129871991475,3.1283757057067856,85.7450642116462,0.3608441380774123,77.43445079711556,303.27266471786686,841.4882805740369,27.50239360978876,66.3070075077739,0.4670550169753126,,,,,,20.0,0.004790969749772135,10.661998748779297,0.6308935227768939,Medio,0
91950,091950,GUAYAS,SALITRE,EL SALITRE (LAS RAMAS),131.152591725,71963.67079725387,-1.839847167263775,-79.82076038783444,2022,12,60523.0,31.343819704905574,0.5041389223931398,0.44335211407233616,18957.0,21917.0,461.4701029081017,3.1926465157989132,167.11068924932448,0.3182439269987227,73.05888888888889,302.31000000000006,770.6775000000001,27.462777777777777,66.37006944444445,1.0,,,,,,7.0,0.00043565632868019984,0.9652161598205566,0.807112841469424,Alto,1
91951,091951,GUAYAS,SALITRE,GRAL. VERNAZA (DOS ESTEROS),83.1507390668,50367.58289882277,-1.766728790981801,-79.78646841518088,2022,12,20926.0,33.8315970562936,0.4867150912740132,0.0,7083.0,7932.0,251.66342758768366,2.9543978540166598,95.39301861920609,0.4118828962459989,75.0793899258962,302.75452920597087,791.9497177097625,27.48107116073954,66.34094936544409,1.0,,,,,,11.721413612365723,0.0032503955970687084,7.1395487785339355,0.9202272562253491,Alto,1
91952,091952,GUAYAS,SALITRE,LA VICTORIA (ÑAUZA),81.5885842641,43105.451294839004,-1.8826322643965023,-79.72938797719371,2022,12,14409.0,31.867096953293082,0.49420501075716566,0.0,4335.0,4496.0,176.6055892495752,3.3238754325259516,55.105748439592624,0.5517913252680751,76.44472491958786,292.75940597814656,803.8756025360655,26.511395465639353,67.66627605473239,1.0,,,,,,3.6469998359680176,0.0022031658508334293,4.170448184013367,0.9890278164121855,Alto,1
91953,091953,GUAYAS,SALITRE,JUNQUILLAL,97.6800553553,65665.48394825819,-1.7199140862784104,-79.85975649677299,2022,12,25279.0,32.63582420190672,0.48965544523121957,0.0,8290.0,8916.0,258.793874635416,3.0493365500603136,91.27758955059016,0.2846698433932526,75.7576146665657,302.90374501923577,799.0901962719702,27.48721172918666,66.33117458301808,1.0,,,,,,8.85049057006836,0.00043232721437483904,0.8780288696289062,0.8341978105391871,Alto,1
92050,092050,GUAYAS,SAN JACINTO DE YAGUACHI,SAN JACINTO DE YAGUACHI,272.555821693,100251.2788486244,-2.0567412351405165,-79.72548850883621,2022,12,64603.0,30.682615358419888,0.510285900035602,0.700880764051205,20224.0,23074.0,237.02667438440258,3.1943730221518987,84.65788716848607,0.3407889340526444,81.87554017388085,277.44043860017405,857.1247144339118,24.985396708883457,69.7453662906568,0.6585368804474064,,,,,,7.346999645233154,0.0004208729142058201,0.9077663421630859,0.4143956991907864,Medio,0
92053,092053,GUAYAS,SAN JACINTO DE YAGUACHI,GRAL. PEDRO J. MONTERO (BOLICHE),75.2837185448,56894.08159891715,-2.2664866442337135,-79.57439241218795,2022,12,16741.0,30.834418493518907,0.4972223881488561,0.0,5167.0,6459.0,222.37211874753146,3.2399845171279273,85.79544322264533,0.29226495556156334,84.61174061236373,248.2838171848762,882.3255656629766,22.987319745441837,72.18980982991157,0.25945006988654945,,,,,,17.587200164794922,0.0006477149129473173,1.1166858673095703,0.6958653574144842,Medio,0
92055,092055,GUAYAS,SAN JACINTO DE YAGUACHI,YAGUACHI VIEJO (CONE),108.713504554,67193.16638391765,-2.184096378025563,-79.64766876070414,2022,12,25747.0,30.852526507942674,0.4947372509418573,0.0,8235.0,10098.0,236.83350201640306,3.126533090467517,92.8863441706466,0.3025820396039391,87.58694444444443,261.3299999999999,913.1249999999999,23.380555555555556,71.93187499999999,0.2314703172075536,,,,,,14.257899284362793,0.0012806652056058729,2.573617935180664,0.6627903224407403,Medio,0
92056,092056,GUAYAS,SAN JACINTO DE YAGUACHI,VIRGEN DE FATIMA,53.0273655829,49401.16758015065,-2.2933698898442914,-79.68429138064285,2022,12,35868.0,29.387141741942678,0.5038753206200512,0.0,11216.0,13476.0,676.4054673605458,3.19793152639087,254.1329340401114,0.27304579263889533,83.55603812157656,243.6545922744071,838.453644161052,22.847786440285585,72.28133379188766,0.22636385803202821,,,,,,15.001487731933594,0.0010028828272233522,2.1844358444213867,0.785843315305659,Medio,0
92150,092150,GUAYAS,PLAYAS,GENERAL VILLAMIL (PLAYAS),268.422138338,110616.878904576,-2.57046377583366,-80.4196771400095,2022,12,114867.0,29.265907527836543,0.5049753192823004,0.8190341873645173,33026.0,56549.0,427.93415144975205,3.4780778780354873,210.67189297476236,0.2756673902153438,48.36951388888889,213.67299999999997,478.4775000000001,24.695069444444446,78.0475,0.0,144.0,14.0,144.0,0.09722222222222222,0.0,100.0,0.029191961574121655,55.768402099609375,0.013696347056597632,Bajo,0
92250,092250,GUAYAS,SIMON BOLIVAR,SIMON BOLIVAR,128.201285975,58179.514017012836,-1.9730289030565207,-79.42829947287773,2022,12,32588.0,31.491806800049098,0.5027924389345771,0.5281391923407389,10793.0,13309.0,254.19401804093332,3.0193644028537014,103.81331122213028,0.4759508066500383,87.58694444444443,261.3299999999999,913.1249999999998,23.380555555555556,71.93187499999999,0.31892364003955814,,,,,,25.677173614501953,0.002132332750703891,4.594278335571289,0.45729574204216183,Medio,0
92251,092251,GUAYAS,SIMON BOLIVAR,CRNEL. LORENZO DE GARAICOA (PEDREGAL),163.404666895,121328.48675111719,-2.0617468404236896,-79.3612415712681,2022,12,25779.0,30.6992513286008,0.48799410372784047,0.0,8267.0,9926.0,157.76171201135267,3.1183016813838154,60.74489908160466,0.13949182557482484,87.58694444444444,261.33,913.125,23.380555555555556,71.931875,0.0,,,,,,40.0,0.006491302008833259,13.619632720947266,0.14391477866453517,Bajo,0
92350,092350,GUAYAS,CRNEL. MARCELINO MARIDUEÑA,CORONEL MARCELINO MARIDUEÑA (SAN CARLOS),254.410257868,96931.16538396804,-2.2541283796917697,-79.38096354900807,2022,12,26030.0,33.45117172493277,0.49185555128697656,0.5895889358432578,8082.0,10640.0,102.3150568618408,3.220737441227419,41.822213023818136,0.340265261959495,87.58694444444444,261.33,913.125,23.380555555555556,71.931875,0.0,144.0,6.0,144.0,0.041666666666666664,0.0,56.689666748046875,0.00405162730251301,8.315731048583984,0.19936232723826947,Medio,0
92450,092450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,66.88525207,54891.929977210304,-1.8471470228413216,-80.08294604700353,2022,12,44115.0,30.309985265782615,0.4971324946163436,0.7458460840983793,13508.0,15447.0,659.5624391731473,3.2658424637251997,230.94777281894153,0.27894798643116997,73.05888888888889,302.31,1200.0,27.462777777777777,66.37006944444445,0.0,144.0,9.0,144.0,0.0625,0.0,20.0,0.0029729153734918377,10.0,0.18853674662985756,Bajo,0
92550,092550,GUAYAS,NOBOL,NARCISA DE JESUS,136.813246504,76487.81274571775,-1.9483179025909318,-80.03782510225989,2022,12,47368.0,30.09276304678264,0.5061644992399933,0.419692619489951,14217.0,15357.0,346.22378468750907,3.3317858901315325,112.24790283410903,0.2938688332465121,73.05888888888889,302.31,770.6775,27.462777777777777,66.37006944444445,0.0,144.0,11.0,144.0,0.0763888888888889,0.0,10.529153823852539,0.0018274165727877368,6.030677795410156,0.5321760102240058,Medio,0
92750,092750,GUAYAS,GNRAL. ANTONIO ELIZALDE,GRAL. ANTONIO ELIZALDE (BUCAY),153.235213282,78736.53897338422,-2.1505980496976913,-79.19181129449015,2022,12,23174.0,31.44532665918702,0.510313282126521,0.5679209458876326,7398.0,10340.0,151.23155770568675,3.1324682346580155,67.47796265973942,0.31061026208119835,87.58694444444444,261.33,913.125,23.380555555555556,71.931875,0.0,144.0,10.0,144.0,0.06944444444444445,0.0,190.20741271972656,0.017178012254478896,32.88825988769531,0.05035751268443212,Bajo,0
92850,092850,GUAYAS,ISIDRO AYORA,ISIDRO AYORA,487.755471967,149451.0539054566,-1.9021622535855343,-80.15980179571527,2022,12,28418.0,28.73228235625308,0.4933140966992751,0.5783306355127033,8823.0,10631.0,58.262801000257504,3.2208999206619064,21.795757528106748,0.27441891974679455,73.05888888888889,302.31,770.6775,27.462777777777777,66.37006944444445,0.0,144.0,10.0,144.0,0.06944444444444445,0.0,40.0,0.010044531973258107,20.0,0.0659527586871101,Bajo,0
